[2025-10-22T11:08:33.588+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-10-22T11:08:33.718+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.core_table manual__2025-10-22T11:08:15.110434+00:00 [queued]>
[2025-10-22T11:08:33.761+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.core_table manual__2025-10-22T11:08:15.110434+00:00 [queued]>
[2025-10-22T11:08:33.763+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2025-10-22T11:08:36.805+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: zxYjTTXc-J8
[2025-10-22T11:08:36.823+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: hxwpkM5w3Cc
[2025-10-22T11:08:36.843+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: ktyJIj6i4Qw
[2025-10-22T11:08:36.856+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: urtFrxDUV6c
[2025-10-22T11:08:36.883+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: nM89Wl03Q4g
[2025-10-22T11:08:36.898+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: NZlClr_ivb4
[2025-10-22T11:08:36.915+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: E6E22XQPhhg
[2025-10-22T11:08:36.932+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: TQHEJj68Jew
[2025-10-22T11:08:36.956+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: WcwGleN38zE
[2025-10-22T11:08:36.964+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: fMfipiV_17o
[2025-10-22T11:08:36.973+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: ayXxwJJId_c
[2025-10-22T11:08:36.994+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 9bqk6ZUsKyA
[2025-10-22T11:08:37.002+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: DuQbOQwVaNE
[2025-10-22T11:08:37.018+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: vJH28ICkCdU
[2025-10-22T11:08:37.039+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: _uwNDiU04zE
[2025-10-22T11:08:37.065+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: C680oxL__ck
[2025-10-22T11:08:37.070+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 5Fg9oZk-5uA
[2025-10-22T11:08:37.094+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: PKtnafFtfEo
[2025-10-22T11:08:37.103+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: f0c7pSCoZqE
[2025-10-22T11:08:37.125+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: dg2Ag3e8W-Q
[2025-10-22T11:08:37.145+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: LeYsRMZFUq0
[2025-10-22T11:08:37.148+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Dc2ZRmuH5OM
[2025-10-22T11:08:37.153+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: GLoeAJUcz38
[2025-10-22T11:08:37.163+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: SZQhgExjBvQ
[2025-10-22T11:08:37.175+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: IoZri9hq7z4
[2025-10-22T11:08:37.188+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: vp5sSqyZ5Go
[2025-10-22T11:08:37.208+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: AKJfakEsgy0
[2025-10-22T11:08:37.215+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Vl3swga-Xrk
[2025-10-22T11:08:37.235+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: UE5AHE2Ypr8
[2025-10-22T11:08:37.272+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: TDiXxsQ0w2Q
[2025-10-22T11:08:37.303+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: oD155zWANQg
[2025-10-22T11:08:37.318+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: s1ax8Tx_Jz0
[2025-10-22T11:08:37.343+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: NkE0AMGzpJY
[2025-10-22T11:08:37.356+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: FbM1yi4mMMc
[2025-10-22T11:08:37.372+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 5V2B28OqfqM
[2025-10-22T11:08:37.385+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Rj_vssRaZlQ
[2025-10-22T11:08:37.394+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: YQDDm9HLkV4
[2025-10-22T11:08:37.398+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: erQ_9yEz0ls
[2025-10-22T11:08:37.403+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: OAbP-V6fEVc
[2025-10-22T11:08:37.410+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: _qAJMXfL6o0
[2025-10-22T11:08:37.415+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 59AYXzCa-Cs
[2025-10-22T11:08:37.451+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: r7zJ8srwwjk
[2025-10-22T11:08:37.469+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: YSoJPA8-oHc
[2025-10-22T11:08:37.475+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 5Hg_QSIJm8I
[2025-10-22T11:08:37.484+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: gsWPpE4Rid0
[2025-10-22T11:08:37.497+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: HBMmK1c44sE
[2025-10-22T11:08:37.513+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: oBYbxw8f5OI
[2025-10-22T11:08:37.528+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: AiGKBNGlzHo
[2025-10-22T11:08:37.543+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: _mdKvblL_8s
[2025-10-22T11:08:37.563+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: yXWw0_UfSFg
[2025-10-22T11:08:37.577+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: F4Y3Pkn95GI
[2025-10-22T11:08:37.610+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: KSKJKLmAqpI
[2025-10-22T11:08:37.630+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: IYVjOfoU3uI
[2025-10-22T11:08:37.665+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: oI6aXhowFDY
[2025-10-22T11:08:37.697+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: LdMx2U5tby0
[2025-10-22T11:08:37.713+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: fY-LA3YaZ_M
[2025-10-22T11:08:37.731+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 0hVZOJCYBBM
[2025-10-22T11:08:37.764+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Z9WQy9jEY8M
[2025-10-22T11:08:37.782+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: bs0SWXbty18
[2025-10-22T11:08:37.819+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: yeqARWqjkps
[2025-10-22T11:08:37.854+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: wMuYiLby3-s
[2025-10-22T11:08:37.867+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: NbaWrbJDr48
[2025-10-22T11:08:37.883+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: sfv1QaRzJg8
[2025-10-22T11:08:37.897+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: RwnN2FVaHmw
[2025-10-22T11:08:37.905+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: X1jMMFOqxEw
[2025-10-22T11:08:37.914+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: ORUX1lHbOa8
[2025-10-22T11:08:37.930+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: LU_xVr4b2qM
[2025-10-22T11:08:37.946+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: tQ4m4zD7BBA
[2025-10-22T11:08:37.963+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: D9lVNzyhYnc
[2025-10-22T11:08:37.977+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: jokVbbLqV_E
[2025-10-22T11:08:38.003+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: HPJKxAhLw5I
[2025-10-22T11:08:38.034+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Ims5p6wjW9s
[2025-10-22T11:08:38.063+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: anFxsa5jXrE
[2025-10-22T11:08:38.089+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: QxGVgXf_LNk
[2025-10-22T11:08:38.099+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: al6130OD1Ck
[2025-10-22T11:08:38.105+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: d1010B3sKNQ
[2025-10-22T11:08:38.125+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: NS3hse9ezik
[2025-10-22T11:08:38.132+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: npDey6_9YRs
[2025-10-22T11:08:38.145+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 0NGWT9COcEI
[2025-10-22T11:08:38.162+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 3LLnjRLrvLU
[2025-10-22T11:08:38.177+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: bTrV5v7GLcQ
[2025-10-22T11:08:38.191+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: lBYC4_Lccjw
[2025-10-22T11:08:38.199+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: gL6iSCSHjco
[2025-10-22T11:08:38.207+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: UQtltNZ_pjs
[2025-10-22T11:08:38.228+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 0DaMUhgcAqo
[2025-10-22T11:08:38.233+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: TOcGSwJBPMQ
[2025-10-22T11:08:38.241+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: ws694xrKopA
[2025-10-22T11:08:38.246+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: UtnsWzaoRtg
[2025-10-22T11:08:38.252+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 6wsFjjhZPJI
[2025-10-22T11:08:38.261+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Rmf6T_Ewt38
[2025-10-22T11:08:38.270+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: n6qc4LHN2KQ
[2025-10-22T11:08:38.276+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 2eFSU7TFOnk
[2025-10-22T11:08:38.282+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: RCvnytndd9c
[2025-10-22T11:08:38.288+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: AA-VpIj8F5Y
[2025-10-22T11:08:38.297+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: fWcSBWadolA
[2025-10-22T11:08:38.308+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: YyhKdOCwD7s
[2025-10-22T11:08:38.317+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: ha4tRQwKIUg
[2025-10-22T11:08:38.328+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: xRwy_rKc7gI
[2025-10-22T11:08:38.339+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: H1WBdh56Vq4
[2025-10-22T11:08:38.346+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: xhIYirjB4Yc
[2025-10-22T11:08:38.354+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: HfJMs4mrSJM
[2025-10-22T11:08:38.363+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: tYHTVjfShOA
[2025-10-22T11:08:38.374+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: JTQcIR2ZxU4
[2025-10-22T11:08:38.381+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: xpNeg0hPZIs
[2025-10-22T11:08:38.387+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 9yrdFAJUSaU
[2025-10-22T11:08:38.393+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: i2O6GMpNWGo
[2025-10-22T11:08:38.398+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Y6jC6VaO3j0
[2025-10-22T11:08:38.405+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Ooke4YZv8Ts
[2025-10-22T11:08:38.410+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: ZV7rU6lnAKQ
[2025-10-22T11:08:38.416+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: iUzi5JmJNWc
[2025-10-22T11:08:38.424+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 9cCpZl8euLI
[2025-10-22T11:08:38.429+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: I046_n20d3s
[2025-10-22T11:08:38.435+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 2nd73lyvq4w
[2025-10-22T11:08:38.444+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: nuM0Z4a7kMs
[2025-10-22T11:08:38.450+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: qPBtTPJHS0Q
[2025-10-22T11:08:38.457+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: A-vX1AGBGsc
[2025-10-22T11:08:38.463+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: IiW2smvEcBM
[2025-10-22T11:08:38.468+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: q6Qw8mUVTrE
[2025-10-22T11:08:38.476+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: dBxOYE2j55U
[2025-10-22T11:08:38.481+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 984NGLLYDUg
[2025-10-22T11:08:38.486+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 7zi0bi-RDj4
[2025-10-22T11:08:38.495+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: XaxhLbxZ13k
[2025-10-22T11:08:38.501+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: L8nh1wuXTbI
[2025-10-22T11:08:38.507+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 9-HphHIJS9c
[2025-10-22T11:08:38.512+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: rPXmbM2UEbU
[2025-10-22T11:08:38.519+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: sESRuTyfsEk
[2025-10-22T11:08:38.529+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: QapO3maXd9k
[2025-10-22T11:08:38.537+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 71VpdDb8e6U
[2025-10-22T11:08:38.551+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Su34c5Z8DW4
[2025-10-22T11:08:38.561+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: e5DqdX-7_g4
[2025-10-22T11:08:38.567+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 9vB-48kHbBU
[2025-10-22T11:08:38.580+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 3ix_gbcubTo
[2025-10-22T11:08:38.593+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: mGIpOtncmSM
[2025-10-22T11:08:38.602+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: VqnQ-0q2gb4
[2025-10-22T11:08:38.615+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 3TflpIllQHY
[2025-10-22T11:08:38.623+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 1SwVSTKFCsc
[2025-10-22T11:08:38.632+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: ZPuEUe_8SRM
[2025-10-22T11:08:38.650+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: gKVZz4kcuns
[2025-10-22T11:08:38.665+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: xBP9EUQIkNs
[2025-10-22T11:08:38.701+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: qZNxvnQv0h4
[2025-10-22T11:08:38.717+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: uE6gud1voDs
[2025-10-22T11:08:38.740+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: f0M64XpmTz8
[2025-10-22T11:08:38.768+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Gz3yak1cl-8
[2025-10-22T11:08:38.781+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 9GD6hbqu2oM
[2025-10-22T11:08:38.806+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: GUWGsIVEMSQ
[2025-10-22T11:08:38.813+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: wDqJZ_2ZA3A
[2025-10-22T11:08:38.818+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: RywkkwO78m8
[2025-10-22T11:08:38.832+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: P4qWhSZ7_WA
[2025-10-22T11:08:38.840+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: UlUcwJc5nBs
[2025-10-22T11:08:38.847+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: qAW6CE7_bFM
[2025-10-22T11:08:38.859+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: tBEBc4KQVsU
[2025-10-22T11:08:38.870+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: q0OK-zHnvnA
[2025-10-22T11:08:38.884+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: bFZdU9dr4OM
[2025-10-22T11:08:38.914+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: nd-bwvNB7YA
[2025-10-22T11:08:38.927+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 6_im_hGxGRk
[2025-10-22T11:08:38.941+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: b91vrgVY-ZQ
[2025-10-22T11:08:38.953+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 52ubXjlVzUY
[2025-10-22T11:08:38.966+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: XHb7g6yuGgE
[2025-10-22T11:08:39.012+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: rH1D_3G56DY
[2025-10-22T11:08:39.035+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: -0zoWMSEOGg
[2025-10-22T11:08:39.056+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: WRzIuC2MKOU
[2025-10-22T11:08:39.083+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: foLlul8Tl3E
[2025-10-22T11:08:39.099+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 3iaDrpKdaIc
[2025-10-22T11:08:39.116+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: qrIh-ZHN4-E
[2025-10-22T11:08:39.147+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: mpZWt5pGKZ8
[2025-10-22T11:08:39.162+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: vbph9F_pRNI
[2025-10-22T11:08:39.243+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: wbzD04leeLI
[2025-10-22T11:08:39.274+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: MC5h-ShR-S8
[2025-10-22T11:08:39.291+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: dp8IaLrZpGs
[2025-10-22T11:08:39.306+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 97Gh93Daio0
[2025-10-22T11:08:39.327+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: t4OumncEiKo
[2025-10-22T11:08:39.340+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Ejou8aa5eZk
[2025-10-22T11:08:39.345+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: ehEuczQUh8E
[2025-10-22T11:08:39.355+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: uBC7805Smsg
[2025-10-22T11:08:39.363+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: d8pJkuSp1iI
[2025-10-22T11:08:39.370+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: dFr5YQaQQdo
[2025-10-22T11:08:39.380+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: xBLxMfO3pDw
[2025-10-22T11:08:39.393+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: d7QmQtNwhcU
[2025-10-22T11:08:39.403+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: NZR4WEjpOQg
[2025-10-22T11:08:39.413+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: vETSAZgfDP4
[2025-10-22T11:08:39.420+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: zE3FLbpu9-Q
[2025-10-22T11:08:39.426+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Izmibu7dxcs
[2025-10-22T11:08:39.435+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 2Pvt8awds44
[2025-10-22T11:08:39.443+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: n9BbAfbsyj0
[2025-10-22T11:08:39.452+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: WZ2rYlVxt4g
[2025-10-22T11:08:39.462+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: CWK6an4mYL0
[2025-10-22T11:08:39.474+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: VwWV4JelEzY
[2025-10-22T11:08:39.483+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: koRKIlRQj4g
[2025-10-22T11:08:39.489+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: XKFKPQHdWRI
[2025-10-22T11:08:39.496+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: yuGEB4ZZdUQ
[2025-10-22T11:08:39.507+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: szt8xabJoSo
[2025-10-22T11:08:39.513+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Fbl3E_XCQfA
[2025-10-22T11:08:39.518+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Pe3pGsCeYXg
[2025-10-22T11:08:39.530+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: yzGmnjDFuZE
[2025-10-22T11:08:39.539+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: l_huIWJBhJM
[2025-10-22T11:08:39.545+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 7ALCsEyn3mg
[2025-10-22T11:08:39.559+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: CvMRiR4k49Y
[2025-10-22T11:08:39.569+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: g2rbhIB-ITM
[2025-10-22T11:08:39.579+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: nLpqZEAFnkE
[2025-10-22T11:08:39.590+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: sirrTXiPFmw
[2025-10-22T11:08:39.605+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: nRkwuTOESCc
[2025-10-22T11:08:39.613+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: AS6WMS_Bemg
[2025-10-22T11:08:39.617+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: wMn8d7IeCYM
[2025-10-22T11:08:39.625+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: BMZP4CtphaU
[2025-10-22T11:08:39.659+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 93s1JECSy60
[2025-10-22T11:08:39.714+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: YR6Wh2Zy9jE
[2025-10-22T11:08:39.728+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 5PCxQSMOl3o
[2025-10-22T11:08:39.735+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 5qzAVMe_SnM
[2025-10-22T11:08:39.757+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: zAAXW7ySu1k
[2025-10-22T11:08:39.766+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: sx5k8xd_VoU
[2025-10-22T11:08:39.775+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: uotb9ZHnI2g
[2025-10-22T11:08:39.781+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: nPlqRbVFBHI
[2025-10-22T11:08:39.786+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: _FX6rml2Yjs
[2025-10-22T11:08:39.793+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: kupaqq-xJ_8
[2025-10-22T11:08:39.810+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 4KVmSG6KS2k
[2025-10-22T11:08:39.816+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Lx9fRu5ehFo
[2025-10-22T11:08:39.831+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: ZJwX2jTXWwQ
[2025-10-22T11:08:39.846+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: N_GMakKf7G4
[2025-10-22T11:08:39.858+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 63gyUQ_JeOE
[2025-10-22T11:08:39.865+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: IZVbzNRUlQI
[2025-10-22T11:08:39.875+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 8D3vI1615K4
[2025-10-22T11:08:39.884+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: igVcy5dtN80
[2025-10-22T11:08:39.896+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: dEOlvTqYUNo
[2025-10-22T11:08:39.910+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: AS5CxLCWq-Q
[2025-10-22T11:08:39.923+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: jtOalDNVrKM
[2025-10-22T11:08:39.936+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: dDYP56hEYF0
[2025-10-22T11:08:39.947+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: iengNekeTNo
[2025-10-22T11:08:39.959+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: rqUvnLPvbrM
[2025-10-22T11:08:39.983+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 9CVwXBYVqVk
[2025-10-22T11:08:39.991+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: i8pmk5xnO2s
[2025-10-22T11:08:40.002+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: xWcldHxHFpo
[2025-10-22T11:08:40.009+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: YH1-fDzHHpo
[2025-10-22T11:08:40.025+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: ntlG5XgYg4k
[2025-10-22T11:08:40.031+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Qy17S3g8ZuY
[2025-10-22T11:08:40.038+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: PJyWmlWNor8
[2025-10-22T11:08:40.042+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: KzwTYZ2W3ZA
[2025-10-22T11:08:40.047+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 9fa_JYTPZ2Y
[2025-10-22T11:08:40.056+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: t1BWMa8btIw
[2025-10-22T11:08:40.062+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 2O8wta4FsD4
[2025-10-22T11:08:40.068+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: dSDBr0WjrwQ
